COUNTY,CTYNAME,TOT_POP,WA_TOTAL,BA_TOTAL,IA_TOTAL,AA_TOTAL,NA_TOTAL,TOM_TOTAL,H_TOTAL,FIPS
77,Coweta County,316466,73.53333375465296,20.646135761819593,0.6060682664172454,2.553828847332731,0.1459872466552489,2.514646123122231,8.781354079111184,13077
79,Crawford County,24698,75.26925257105839,20.892379949793504,0.9069560288282452,0.7692930601668152,0.040489108429832374,2.1216292817232163,4.308041136934165,13079
81,Crisp County,38936,50.81672488185741,45.746866652968976,0.42120402712143,0.9605506472159442,0.16950893774399015,1.8851448530922539,3.9603451818368605,13081
83,Dade County,32136,94.38635797859098,1.9106298232511822,0.7281553398058253,1.0393328354493403,0.08090614886731393,1.8546178740353496,3.3047050037341297,13083
85,Dawson County,67496,92.05878866895816,2.545336019912291,0.5511437714827545,2.9009126466753585,0.07407846390897238,1.8697404290624628,8.353087590375726,13085
87,Decatur County,58782,53.55380898914633,43.030179306590455,0.9220509679833964,0.6634684086965398,0.15310809431458608,1.677384233268688,7.621380694770508,13087
89,DeKalb County,1540614,36.75235977344098,53.0572875489902,0.7101064900098273,6.784178256201748,0.126443093467929,2.569624837889309,10.82464523884633,13089
91,Dodge County,39260,66.0570555272542,30.565461029037188,0.6826286296484972,0.5960264900662252,0.20376974019358124,1.8950585838003058,4.121242995415181,13091
93,Dooly County,22372,49.36527802610406,47.6935455033077,0.464866797782943,1.01019131056678,0.16985517611299839,1.296263186125514,9.476130877883069,13093
95,Dougherty County,164836,24.232570554975855,72.37132665194497,0.5411439248707807,0.9075687349850761,0.22203887500303332,1.7253512582202917,3.780727510980611,13095
97,Douglas County,303774,38.9868784030233,55.416855952122305,0.6162476051274961,1.7493268021621335,0.18368918998992673,3.047002047574842,13.221012989920139,13097
99,Early County,20888,44.484871696667945,52.604366143240135,0.5266181539639985,0.7372654155495978,0.07659900421294523,1.5702795863653771,2.173496744542321,13099
101,Echols County,7396,83.85613845321795,7.4634937804218495,3.866955110870741,1.352082206598161,0.2704164413196322,3.19091400757166,30.989724175229856,13101
103,Effingham County,146296,78.57357685787719,16.796084650298027,0.5071909006397988,1.3657242850112101,0.16541805654289932,2.592005249630885,7.471154371958222,13103
105,Elbert County,40304,68.02302500992458,28.046843985708612,0.44164350932909885,1.4589122667725287,0.07443429932512902,1.9551409289400554,6.460897181421199,13105
107,Emanuel County,46448,62.224423010678606,34.8561832586979,0.4779538408542887,0.7922838442990011,0.06028246641405443,1.5888735790561488,5.17137444023424,13107
109,Evans County,21738,64.34814610359739,31.300027601435275,0.6992363602907351,1.3156684147575675,0.40482105069463614,1.9321004692243997,12.991075535927868,13109
111,Fannin County,51708,95.78401794693278,1.214512261158815,0.49895567417034115,0.7929140558520925,0.08122534230679972,1.6283747195791751,3.7286299992264254,13111
113,Fayette County,250214,62.92293796510188,28.119929340484546,0.49237852398347015,5.701519499308592,0.14467615720942872,2.6185585139120913,9.264069956117563,13113
115,Floyd County,202780,79.58970312654108,14.931452805996647,1.0267284742085019,1.7644738139856002,0.2879968438702042,2.3996449353979683,13.284347568793766,13115
117,Forsyth County,560192,68.34692391180167,4.974365931680567,0.5451702273506226,23.80291043070947,0.0778304581286416,2.2527990403290303,10.18757854449903,13117
119,Franklin County,50416,84.8024436686766,9.965090447476992,0.5236432878451286,2.3881307521421773,0.059504919073310056,2.2611869247857825,5.859251031418597,13119
121,Fulton County,2180708,43.67333911738756,44.83910729909736,0.32136352047133315,8.684885826071167,0.036501906720202794,2.4448023302523767,8.356918945590147,13121
123,Gilmer County,66654,94.71599603924746,1.7133255318510516,0.7321391064302217,0.8641641911963273,0.5461037597143458,1.4282713715605966,12.923455456536741,13123
125,Glascock County,6016,87.99867021276596,8.743351063829788,0.7313829787234043,0.3324468085106383,0.06648936170212766,2.127659574468085,2.1609042553191493,13125
127,Glynn County,173080,69.2569909868269,25.845851629304367,0.6678992373468916,1.9366766813034435,0.2033741622371158,2.08920730298128,8.257453200831986,13127
129,Gordon County,121530,89.88233358018596,5.116432156669135,0.7043528346910228,1.714802929317864,0.4245865218464577,2.1574919772895584,16.948901505801036,13129
